Category	pathway	celltype	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
B cell activation	btm_S2_B cell surface signature	gated Plasmablast	0.0398458423149781	0.275286482450353	-0.537517734433066	-1.52509307803713	2439	17	HLA-DPB1 CD79A CD37 HLA-DRA CD52 FAIM3 ADAM28 HLA-DPA1
B cell activation	btm_S2_B cell surface signature	B_Mem	0.00130580266057292	0.0507328515163331	-0.552960251762445	-1.91447994780191	47	25	HLA-DPB1 CD79B HLA-DMA TMEM156 HLA-DRA HLA-DOB CD19 CXCR5 HLA-DPA1 CD79A CD37 ITM2C
B cell activation	btm_S2_B cell surface signature	B_Naive	3.25711680020846e-5	0.00375744032280453	-0.541724990778971	-2.16154527678717	0	42	HLA-DPB1 TMEM156 CXCR5 CD37 HLA-DRA HLA-DMA HLA-DOB CD79A HLA-DPA1 CD22 CR2 TSPAN13 MS4A1
B cell activation	btm_S2_B cell surface signature	Mono_Classical	9.72195216799533e-5	0.00244274215360937	-0.722597480405601	-2.15610081272417	4	18	HLA-DPA1 HLA-DPB1 HLA-DRA HLA-DMA CD37
Activation/response	GO_LYMPHOCYTE_ACTIVATION	gated Plasmablast	0.0129494476062939	0.157047209226208	-0.353635022100813	-1.47107176657148	966	109	IGBP1 KLF6 CD3E SPN MYH9 VAV1 CD79A MEF2C HLA-E B2M BTN3A1 CCND3 ITGB1 FOXP1 ITGB2 TXLNA HMGB1 BCL2 ZFP36L1 PSMB10 PRKCD VAMP2 TBK1 LCP1 IKZF1 RUNX2 CDK6 TGFB1 ITGAL CD151 CORO1A PPP3CA CD74 LGALS1 CMTM7 ZFP36L2 CD40 MFNG SPI1
Activation/response	GO_LYMPHOCYTE_ACTIVATION	B_Naive	2.28180262407302e-4	0.00810188100547484	-0.31293327698013	-1.61656900405946	3	168	CXCR5 IL21R CD74 HLA-E IRF1 CD79A B2M STAT6 MEF2C ITGA4 BRAF ICAM1 ITGB2 CR2 PTPRC FOXP1 BTN3A1 RELB BCL2 MS4A1 CCR7 CD40 GAPT ZBTB1 SPI1 PIK3R1 SLAMF1 LGALS1 PRKCD PSEN1 PTPN22 VAMP7 TUSC2 BANK1 HSH2D SMAD3 TPD52 BST2 CEBPG NCK1 CTNNB1 PTPN2 IGBP1 LCP1 WAS IL15 ATG5 NKAP IKZF3 AZI2 HHEX MSH6 RNF168 IFNAR1
Activation/response	GO_LYMPHOCYTE_ACTIVATION	CD4_Naive	0.0111130710883754	0.306959722886502	-0.266873611465313	-1.35942281543773	251	190	GPR183 BCL11B PTK2B CD74 AKAP17A RNF168 HLA-E PTGER4 IRF1 BST2 B2M ZFP36L2 PSMB10 PIK3CD PPP3CB GATA3 MICA BTN3A1 CCR7 TCF7 NCSTN PATZ1 ZBTB1 FLT3LG CD3E FOXP1 MAFB LAT HSH2D FCER1G ITGB2 CD6 ZFP36L1 PRF1 DOCK2 CD3G CORO1A EXOSC6 NBN CTNNB1 CD28 CD40LG CDK6 IFNAR1 CD2
Activation/response	GO_LYMPHOCYTE_ACTIVATION	CD8_Mem	0.0229919267829904	0.315202097571217	-0.247384067943379	-1.29499878434341	617	215	AKAP17A IRF1 ZNF683 TCF7 FLT3LG POU2F2 IRF4 SLAMF1 RNF168 DPP4 CD28 PIK3R1 PIK3CD VAMP2 ZBTB1 BCL11B EP300 CD74 CHD7 JMJD6 FOXP1 IFNAR1 HDAC4 PTGER4 HSH2D P2RX7 SATB1 RBPJ IL2RB BCL3 SLA2 TBK1 CD6 CD8B EIF2AK4 RHOH B2M DNAJA3 RELB BST2 BAK1 FKBP1A MSH2 POLM TXLNA ATP7A PPP3CB GPR183 VAMP7 PRKCD SEMA4A SRF IFNG IKZF3 PIK3CG RPL22 BRAF BTN3A1 AMICA1 LAT CLCF1 CTNNB1 TGFB1
Activation/response	GO_LYMPHOCYTE_ACTIVATION	Mono_Classical	1.767471455336e-5	7.22273773144145e-4	-0.380312391416377	-1.84419316067313	0	210	CD74 CD4 TNFSF8 ZFP36L1 CD86 CLEC7A RELB ICAM1 IRF1 PTGER4 SMAD3 ITGA4 ICOSLG TGFB1 ADA HPRT1 RIPK2 SPN MALT1 KLF6 CTNNB1 FKBP1A RNF168 ID2 AMICA1 GPR183 CD244 EGR1 CBFB IL15 HLA-E STOML2 RSAD2 BST2 LILRB1 B2M MAFB ITGB2 IMPDH2 BTN3A1 ITGB1 BAK1 MSH6 PSMB10 VAMP7 POU2F2 SPI1 CLCF1 CD40 NOTCH2 ZBTB1 ATP7A ITGAL CEBPB BCL6 HSH2D SEMA4A ELF4 MLH1 BCL3 DOCK2 HSPD1 LFNG EP300 CLEC4D BAX BTK AZI2 RHOH ANXA1 VAMP2 PTPRC ITPKB HDAC9 RUNX2 SRF EXOSC3 IGBP1 FLT3LG CHD7 PLCL2 LCP1 CD79B
Activation/response	GO_LYMPHOCYTE_ACTIVATION	NK_CD56loCD16lo	0.0358908624793994	0.332624238517259	-0.252854037964004	-1.27386041804566	587	148	CD8A CD3E CD3D FLT3LG GATA3 CD3G PTGER4 ZBTB1 ADAM17 IRF1 CD74 ZFP36L1 RHOH PIK3R1 PIK3CD JMJD6 NCK1 ITGA4 HPRT1 IMPDH1 RNF168 NBN VAMP2 IFNG RELB SP3 CD244 RORA B2M IGBP1
Activation/response	GO_LYMPHOCYTE_ACTIVATION	Platelets	1.28924128150583e-4	0.00144589908838648	-0.413520942545056	-1.88710797544245	7	91	ITGB2 CD3G CD8A CORO1A CD3E PIK3R1 ZFP36L2 PTPRC IFNAR1 ZAP70 IKZF1 ANXA1 CD74 BST2 CASP8 IL7R CD6 ITGA4 PRF1 IRF1 CD3D CD7 STAT6 RPL22 RPS6 ATM PSMB10 LCP1 WAS LGALS1 DOCK8 EP300 RELB LEF1 ATG5 B2M
Activation/response	KEGG_JAK_STAT_SIGNALING_PATHWAY	gated B_CD71	0.00152325754198246	0.0614071663211756	0.5802444204234	1.87556189566019	81	25	IL4R CBLB IFNAR1 PIK3CD CCND3 PIAS1 MYC IFNGR1 AKT2 PIM1 PIAS4 PTPN11
Activation/response	KEGG_JAK_STAT_SIGNALING_PATHWAY	gated Tfh	0.00282851622413003	0.0523385133875844	-0.471576874162027	-1.75324706351374	141	41	SOCS1 STAT2 IFNAR2 IL7R SOCS3 STAT6 STAT1 IFNAR1 IL2RG CCND2 PIK3CD PIAS1 EP300 IL4R PIK3CB
Activation/response	KEGG_JAK_STAT_SIGNALING_PATHWAY	gammadeltaT	0.0168307779925963	0.523536495200187	-0.517098321867348	-1.59944211205916	1122	25	IL4R PIK3CD PIM1 STAT1 PIK3R1 PIK3CG EP300 STAT6 SOCS3
Activation/response	KEGG_JAK_STAT_SIGNALING_PATHWAY	NK_CD16hi	0.00695991857170367	0.13738678115918	-0.375936603050206	-1.59084672092619	252	63	PIK3R1 OSM CCND2 SOCS3 STAT1 SOS1 IL6ST STAT4 STAT6 JAK2 IL2RB IFNAR2 JAK1 STAT2 IL15RA IL12RB2 SOCS4 AKT2 IFNG PIK3CB IL21R
Activation/response	KEGG_CHEMOKINE_SIGNALING_PATHWAY	gated Plasmablast	2.95263965985591e-5	0.00642167689660643	-0.54982080173443	-1.99964241622748	1	50	CCL4 SHC1 CCL5 NFKB1 RAP1B VAV1 ADRBK1 CXCR4 GNG2 RASGRP2 NFKBIB GNG7 NFKBIA RELA IKBKG PRKCD GRK5 STAT3
Activation/response	KEGG_CHEMOKINE_SIGNALING_PATHWAY	B_Mem	0.018505847225678	0.255409692606092	-0.36328310950492	-1.50446492552394	594	52	CCL5 BRAF CXCR4 GNAI3 GRK6 STAT2 STAT1 CXCR5 GNG7 GNB2 RAC2 LYN RASGRP2 GRB2 PRKX JAK2 PTK2B PIK3R1
Activation/response	KEGG_CHEMOKINE_SIGNALING_PATHWAY	B_Naive	3.51123595505618e-4	0.0117069745135654	-0.395959709263398	-1.80286448585029	8	78	CXCR5 SOS2 GRB2 GNG5 KRAS BRAF GNG2 STAT1 NFKB1 GNG7 LYN GNB5 PIK3CA RAC2 CCR7 AKT2 PIK3R1 PRKCD RAP1B CSK SHC1 NFKBIB WAS JAK2 VAV3 FGR
Activation/response	KEGG_CHEMOKINE_SIGNALING_PATHWAY	NK_CD16hi	0.00218663199574493	0.0655358839493938	-0.346450267199186	-1.59063750146475	73	97	XCL2 XCL1 RELA NFKB1 NFKBIB PIK3R1 SHC1 GNG2 GSK3A STAT1 GNB5 SOS1 CCL4 CCL5 JAK2 STAT2 PLCB2 PRKX GNB1 AKT2 PIK3CB IL8 RHOA CCL4L2 GNG10 PIK3CG GNAI3 ADRBK1 BRAF CHUK GRK5
Activation/response	KEGG_CHEMOKINE_SIGNALING_PATHWAY	NK_CD56loCD16lo	0.0266464499967038	0.305662198084881	0.379192285054689	1.44780582925761	2020	72	CXCR2 MAPK1 CCL3 IKBKG IKBKB PIK3R5 SOS1 GRK6 RAC2 AKT2 CX3CR1 ARRB2 IL8 PRKACB RAP1A KRAS FGR CSK GNAI2 PIK3CG GNAI3 LYN PREX1 RASGRP2 ROCK1 PXN RAC1 VAV3
Activation/response	KEGG_CHEMOKINE_SIGNALING_PATHWAY	Treg	0.025153761236398	0.34430678729865	-0.338126485399404	-1.43023990671314	1275	78	GNG2 PIK3CG RASGRP2 PIK3CB STAT1 GNB1 MAPK1 NFKB1 VAV1 WAS PIK3CA STAT2 RAP1A PIK3R1 GNB5 GRB2 RHOA DOCK2 RAC2 AKT3 CCR4 ARRB2 PIK3R5 PRKACB ADRBK1 RAF1 GNAI2 CSK PRKCB
Activation/response	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	gated Plasmablast	0.00106728467531675	0.0387350731300305	-0.538248823722856	-1.83908776343367	69	37	HLA-B SHC1 HCST HLA-A VAV1 HLA-E MAP2K2 ARAF GZMB ITGB2 PTPN6 NFATC3 NFAT5
Activation/response	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	gated Tfh	0.00600055819145967	0.0918162333526553	-0.435893972442362	-1.66103308067104	300	46	HLA-B LCK CD48 IFNAR2 HLA-A HLA-E IFNAR1 CD247 HLA-C RAC2 PIK3CD LAT TNFSF10 ITGB2 PIK3CB NFATC1 NFATC2
Activation/response	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	B_Naive	0.00358384013900956	0.0662041820273792	-0.378084634131261	-1.64929204638938	98	63	HLA-E CD48 SOS2 GRB2 KRAS BRAF ICAM1 HLA-C ITGB2 HLA-B HLA-A PIK3CA RAC2 PIK3R1 NCR3 IFNGR1 SHC1 VAV3 IFNAR1 MAP2K2 FCER1G ICAM2 NFAT5 TYROBP
Activation/response	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	CD4_Naive	0.00608709224285937	0.218054263152384	-0.365635877036613	-1.583649002133	194	70	HLA-A PTK2B SOS2 MAPK3 HLA-E PIK3CD PPP3CB CD48 CD247 MICA HLA-C NFATC1 LAT PTPN11 FCER1G ITGB2 NFATC2 RAC2 PRF1 HLA-B ICAM2 NCR3 IFNAR1 TYROBP ARAF
Activation/response	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	Granulocytes	0.0018693233049636	0.0362102626714298	-0.508994129022004	-1.84352816254406	84	35	GZMB HLA-B HLA-C CD247 HLA-A NFATC2 LCK TNF PLCG1 IFNAR2 HLA-E ITGB2 PIK3R5 TNFSF10
Activation/response	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	Mono_Classical	8.88905350099076e-4	0.014410775897419	-0.416528746064167	-1.74076019213383	47	79	CD48 BID LCP2 FCGR3A HCST ICAM2 ICAM1 TYROBP TNF PAK1 CD244 IFNGR2 HLA-E NRAS SH3BP2 ITGB2 GRB2 VAV2 ITGAL NFATC1 TNFSF10 HLA-B RAC2 MAPK3 SHC1 HLA-C KLRD1 HLA-A NFATC3 FCER1G
Activation/response	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	NK_CD56hiCD16lo	0.0345051801118384	0.304962795179319	-0.329495082289858	-1.41353386420395	795	53	FYN HLA-B NFAT5 HLA-C NCR3 ITGAL KRAS HLA-E BID TYROBP PIK3R1 HLA-A ICAM1 GRB2 CD247 ITGB2 NFATC2 GZMB KLRD1 IFNGR1
Activation/response	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	Treg	0.0280950971687876	0.365846238600074	-0.352847505752758	-1.44111235213188	1423	65	PIK3CG TNFRSF10B PTPN6 PIK3CB HLA-E HLA-C LCK FAS HLA-B MAPK1 VAV1 IFNAR1 PIK3CA PPP3R1 PIK3R1 GRB2 NFAT5 BID
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	gated Plasmablast	1.40763784293577e-5	0.00642167689660643	-0.528294380139646	-2.06587120434484	0	74	NR4A2 CCL4 JUN JUNB KLF6 PER1 CCL5 NFKB1 DUSP2 TIPARP LITAF SLC2A3 FOSB TAP1 BTG1 NFAT5 NFKBIA RELA PPP1R15A MCL1 NR4A1 BHLHE40 CD69 TNFAIP8 IER2 SQSTM1 TRIB1 IL6ST DUSP1
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	gated Tfh	0.00365700125896765	0.0637172409135458	-0.378816949720857	-1.62490389475446	182	83	SOD2 JUNB TNFAIP3 RELA SIK1 PTGER4 PPP1R15A SGK1 GPR183 IL7R SOCS3 KLF9 KLF6 PER1 RELB MCL1 BTG1 KLF2 CD69 TANK KDM6B PTPRE TRAF1 NFE2L2 BTG2 NFKBIA EIF1 IRF1 PNRC1
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	B_Naive	8.86996629412808e-5	0.00418111859450796	-0.389275496526636	-1.86682377760859	1	105	SLC2A3 CDKN1A IRF1 NR4A1 TGIF1 CD83 NINJ1 TIPARP KDM6B ICAM1 MCL1 RELB BCL2A1 NFKB1 IRS2 BTG3 PER1 NFKBIE SIK1 NAMPT JUNB PFKFB3 DDX58 MARCKS NFKB2 NR4A2 BTG2 SMAD3 CD44 TAP1 PLEK FOSB NFE2L2 TNFAIP3 TANK GADD45B IER2 IER5 SQSTM1 REL
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	CD4_Mem	2.67522739432852e-4	0.015944355270198	-0.353796376501493	-1.75954307812096	2	110	SIK1 DUSP2 IRF1 JUNB NFE2L2 REL TNFAIP8 B4GALT1 TRAF1 SLC2A3 NINJ1 ZC3H12A NR4A2 IER5 RELA IRS2 MCL1 GPR183 SOD2 PER1 CDKN1A PFKFB3 PTGER4 TNIP1 STAT5A TNFAIP3 BIRC2 KDM6B PNRC1 IER2 CD44 EIF1 DDX58 RELB DUSP5 BTG2 TIPARP NAMPT MXD1 GADD45B
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	CD4_Naive	2.0746887966805e-4	0.0182023431779351	-0.371515375039427	-1.72913730048234	5	103	NR4A2 GPR183 BTG2 DDX58 REL DUSP2 CD83 MCL1 PTGER4 IRF1 BCL2A1 SIK1 TNFAIP8 BIRC2 EHD1 JUNB SLC2A3 TNFAIP3 TRAF1 NFKB2 NFE2L2 PER1 RELA KLF2 SNN LITAF IER2 PLEK CCL5 BIRC3 CFLAR PNRC1 IRS2 IFIH1 GADD45B MAFF PDLIM5 NAMPT FOSB NINJ1
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	CD8_Mem	3.15766206700559e-5	0.00350951584018621	-0.490071688106903	-2.37280174903038	0	125	JUNB BTG2 IRF1 REL SLC2A3 SIK1 DUSP2 NR4A2 TIPARP TNFAIP3 TRAF1 MCL1 IER2 ZC3H12A CDKN1A SAT1 JUN DUSP1 EIF1 GADD45B PFKFB3 CCL5 PPP1R15A SQSTM1 NR4A1 GADD45A PTGER4 IER5 NINJ1 FOSB FOS BCL3 NR4A3 DUSP5 DDX58 NFE2L2 BHLHE40 BIRC2 ZFP36 RELB CD69 MAFF ATP2B1 KDM6B NFAT5 NFKB1 GPR183 LDLR KLF10 B4GALT1 FOSL2 GCH1 CD83 PDE4B PER1 RELA
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	CD8_Naive	3.58757264834613e-5	0.012129019819204	-0.465785312363852	-2.17248807037138	0	100	NINJ1 BTG2 CDKN1A NR4A2 JUNB CEBPD IER2 DDX58 SIK1 SLC2A3 GADD45B MCL1 BIRC2 ZFP36 PPP1R15A DUSP2 FOS FOSB NFKB1 GCH1 KDM6B TNIP1 BCL2A1 IRS2 SOCS3 NFKBIA FOSL2 NFKB2 TNFAIP8 BHLHE40 TGIF1 IRF1 DENND5A GPR183 REL B4GALT1 SAT1 NAMPT
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Granulocytes	0.0490961333966832	0.332084025631782	-0.314927582544629	-1.35671845400993	2169	79	CCL5 MCL1 DUSP2 NR4A2 SOCS3 CCL4 KLF2 JUNB PTGER4 NAMPT FOSL2 IER2 LITAF TNF ATP2B1 ZFP36 NFE2L2 PLEK SIK1 B4GALT1 IRF1 BHLHE40
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	MAIT	0.0191957866287833	0.502642805622767	-0.327837625122149	-1.43590777942336	1107	103	NR4A2 NFE2L2 IRS2 PFKFB3 ABCA1 MYC DUSP2 IL7R FOSL2 TNFAIP3 B4GALT1 IER5 SLC2A3 IL15RA ICAM1 BTG1 PHLDA1 GADD45B CEBPD ZC3H12A PANX1 CD83 STAT5A IER3 BHLHE40 IRF1 TNFAIP8 NFKB1 TUBB2A SOCS3 GCH1 NFKBIA TAP1
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Mono_Classical	1.78958105907407e-5	7.22273773144145e-4	-0.663494604495239	-3.09202633538042	0	156	SGK1 DUSP2 CD83 PHLDA2 MARCKS IL1B ATP2B1 HES1 ATF3 BHLHE40 CD69 BTG2 KDM6B NR4A1 PLAUR HBEGF SIK1 SNN VEGFA KLF10 JUNB ZFP36 SLC2A3 PTGS2 PTX3 GADD45B GCH1 RELB IER2 ICAM1 CD44 IRF1 TNF PTGER4 PHLDA1 PTPRE NINJ1 REL SMAD3 ICOSLG TNIP2 DDX58 KLF4 B4GALT1 DUSP1 RIPK2 RELA BIRC3 NAMPT SOCS3 NR4A2 EIF1 FOSB KLF6 YRDC ID2 MAFF NFKB2 GPR183 SLC2A6 EGR1 IFNGR2 PFKFB3 PDE4B SPHK1 RNF19B NFKBIA CDKN1A TAP1 TRIB1 TNFAIP2 IER3 MCL1 MAP2K3 FOS FOSL2 ZC3H12A LITAF IFIT2 FOSL1 BTG1 CCL4 G0S2 CLCF1 CCRL2 RHOB PPP1R15A PLEK TNIP1 CEBPB BCL6 NFKBIE SLC16A6
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	NK_CD16hi	3.10375865172724e-5	0.00265949731490598	-0.571105015276941	-2.72210256603564	0	121	IRF1 REL NINJ1 RELB MCL1 RELA NFKB1 TRAF1 CD83 ZC3H12A BCL2A1 NFKBIE BHLHE40 NR4A2 EIF1 GPR183 IER5 TIPARP DUSP2 PTGER4 KLF6 SOCS3 IL6ST BIRC3 IFIH1 KDM6B SLC2A3 IER2 BIRC2 DUSP1 B4GALT1 SQSTM1 SAT1 NR4A3 BCL3 NR4A1 ATP2B1 CCL4 GADD45B CCL5 PDE4B LDLR BTG2 GCH1 JUNB CD69 MAFF CCNL1 PFKFB3 TNIP1 PPP1R15A IL15RA TUBB2A SIK1 FOSB NAMPT ICAM1 LITAF FOSL2 JUN
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	NK_CD56hiCD16lo	5.85685838116434e-5	0.00653935895861476	-0.462030201443205	-2.21955715165315	0	94	PTGER4 NR4A2 LITAF KDM6B REL ZC3H12A NFKB2 FOSB IRF1 NFAT5 ATP2B1 IER2 PDE4B NFKB1 MCL1 TRAF1 ZBTB10 CEBPB DUSP2 SAT1 MAFF BIRC2 EIF1 ICAM1 PFKFB3 NR4A3 PPP1R15A RHOB RELB JUNB NINJ1 CCL5 MYC NFKBIA BCL2A1 PTPRE BCL3 FOSL2 IER3 BHLHE40 PHLDA1 TNFAIP3
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	NK_CD56loCD16lo	0.004903563255966	0.113190585158549	-0.326965188597382	-1.53200112338425	104	94	NR4A2 NINJ1 ZC3H12A CCL5 REL JUNB PTGER4 IRF1 CCNL1 GADD45B PDE4B IL6ST CD44 SIK1 TNIP1 NR4A1 SLC2A3 TNF SAT1 RELB PPP1R15A TNFAIP3 LITAF NFKB1 RELA TIPARP BTG3
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	pDC	0.0365619451389644	0.200366699350661	-0.331611496626404	-1.39438605458395	2017	80	NR4A1 PLAUR LITAF ATF3 TNIP1 IFIT2 FOSL2 KLF4 GADD45B ZC3H12A IER2 ATP2B1 CD44 NAMPT IRF1 PTPRE NFKBIA KYNU TNFAIP3 PFKFB3
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Platelets	0.00995269197400514	0.0476395603420742	-0.352434631425324	-1.55552216827527	607	76	DUSP2 MCL1 TNFAIP3 KLF2 LITAF IL7R IRF1 SGK1 CD69 REL GADD45B CCL4 ZFP36 NR4A2 JUN TNFAIP8 PDE4B BTG1 NFKBIA BTG2 TAP1 CCNL1 JUNB RELB DUSP1 KLF10 BIRC3
Inflammatory	HALLMARK_TNFA_SIGNALING_VIA_NFKB	Treg	9.06868543490261e-4	0.0589248632186886	-0.375037724915389	-1.66984157136622	45	105	GPR183 KDM6B NR4A2 PTGER4 IER3 BTG2 PER1 DUSP2 MCL1 TIPARP CDKN1A IER2 JUNB TGIF1 SIK1 BCL2A1 FOSB B4GALT1 NFKB1 LITAF IRF1 IFIH1 REL DUSP5 SLC2A3 PLAUR NINJ1 NFAT5 STAT5A EHD1 CEBPB TNFAIP8 TAP1 KLF2 IL6ST NFE2L2 PHLDA1 BTG3 NFKB2 ZC3H12A TNFRSF9 DUSP1 SGK1 NR4A3 TNIP1 SOD2 TNFAIP3
Inflammatory	HALLMARK_INFLAMMATORY_RESPONSE	gated B_CD71	0.0284490260392262	0.407533582701993	-0.373056371454981	-1.47153714479546	1274	52	ATP2B1 BST2 TAPBP NAMPT NMI ABI1 IRF7 IFITM1 GPR183 PDE4B AHR GNAI3 SELL CD55 TIMP1 RGS1 IRF1
Inflammatory	HALLMARK_INFLAMMATORY_RESPONSE	gated Tfh	2.19132236344077e-4	0.00720927065475125	-0.475374938118751	-1.90095579580104	10	58	IFITM1 CCR7 LCK CD48 RELA BST2 PTGER4 IRF7 GPR183 IL7R GPR132 LY6E KLF6 SELL IFNAR1 CD69 TAPBP TNFSF10 HIF1A PTPRE IL4R P2RX4 BTG2 NFKBIA IRF1 CD82 RGS1 SEMA4D
Inflammatory	HALLMARK_INFLAMMATORY_RESPONSE	B_Mem	3.35959929142997e-4	0.0202722724442249	-0.468489968760044	-1.90499131001601	10	48	CDKN1A IFITM1 CCL5 CD48 TAPBP RGS1 EIF2AK2 GNAI3 IRF7 BST2 EMP3 SELL ABI1 LYN IL10RA KLF6 CD82 ADRM1
Inflammatory	HALLMARK_INFLAMMATORY_RESPONSE	B_Naive	3.71071282793425e-5	0.00375744032280453	-0.469632789171	-2.08156734436138	0	68	TAPBP RGS1 CDKN1A CD48 IRF1 TLR1 RHOG LY6E ICAM1 NFKB1 LYN CD82 NAMPT CCR7 CD40 IFITM1 HIF1A SELL SLAMF1 IRF7 PSEN1 BTG2 EMP3 BST2
Inflammatory	HALLMARK_INFLAMMATORY_RESPONSE	CD4_Mem	0.013000725928859	0.171864686997366	-0.313252157851003	-1.46016652368963	196	76	RHOG IRF1 TAPBP TIMP1 RELA EMP3 ADRM1 BST2 GPR183 EIF2AK2 CDKN1A IRF7 LY6E GNA15 PTGER4 BEST1 IFITM1
Inflammatory	HALLMARK_INFLAMMATORY_RESPONSE	CD8_Mem	5.76269232985651e-5	0.00498152736958707	-0.440195453339226	-1.97991275844251	1	82	RHOG BTG2 IRF1 SELL SLAMF1 KCNA3 TAPBP CDKN1A IRF7 GNAI3 IFNAR1 CCL5 P2RX4 CD70 PTGER4 P2RX7 IL2RB OSM EIF2AK2 AHR RGS1 CD69 KIF1B BST2 ATP2B1 IFITM1 NFKB1 GPR183 LDLR CD48 BEST1 GCH1 PDE4B RELA EMP3
Inflammatory	HALLMARK_INFLAMMATORY_RESPONSE	DNT	0.0110288325193005	0.227758215747414	-0.397484944219137	-1.5621540811093	699	61	SELL IFITM1 EMP3 GPR183 TAPBP LY6E CDKN1A IL4R PLAUR NMI GPR132 IRF1 BTG2 SEMA4D IRF7 MXD1 RELA ITGA5 PDE4B EIF2AK2 RHOG TIMP1 CCL5
Inflammatory	HALLMARK_INFLAMMATORY_RESPONSE	Granulocytes	0.00358003138052198	0.0600613154960981	-0.458733318648797	-1.74420347865387	161	43	CCL5 BST2 LY6E SELL IFITM1 RGS1 PTGER4 NAMPT LCK ATP2B1 TAPBP IRF1 PIK3R5 TNFSF10
Inflammatory	HALLMARK_INFLAMMATORY_RESPONSE	MAIT	0.00977787224997343	0.423648082867274	-0.383384120509491	-1.5614510403952	551	68	GNAI3 ABCA1 MYC IL7R IRF7 BST2 SLAMF1 IL15RA ICAM1 TAPBP CD48 LY6E CD82 EIF2AK2 SELL IFITM1 EMP3 GPR132 IRF1 RHOG NFKB1 GCH1 NMI NFKBIA LCP2 CD14 ATP2A2 RELA PTGER4 LTA KCNA3
Inflammatory	HALLMARK_INFLAMMATORY_RESPONSE	Mono_Classical	1.82036625769105e-5	7.22273773144145e-4	-0.563872603687621	-2.51328496142059	0	116	CD48 IL1B ATP2B1 RGS1 CD69 BTG2 TNFRSF1B PLAUR OSM LCP2 HBEGF EMP3 BEST1 GCH1 ICAM1 PTGIR IRF1 PTGER4 PTPRE GPR132 ICOSLG TAPBP RIPK2 RELA NAMPT KLF6 CYBB GNAI3 GPR183 SLC31A2 C5AR1 IFNGR2 KIF1B NLRP3 PVR IL15 LYN PDE4B ADORA2B SPHK1 NFKBIA CDKN1A BST2 AHR EIF2AK2 SLC31A1 TLR1 CCRL2 IRF7 CD40 IL10RA PROK2 SLC7A1 FFAR2 LY6E MARCO ICAM4 IRAK2 IFITM1 TNFSF10 LDLR ADRM1
Inflammatory	HALLMARK_INFLAMMATORY_RESPONSE	Mono_NonClassical	0.0394583387326681	0.550511856939225	-0.348009521595358	-1.4145151388805	1826	58	PTGER2 TNFSF10 IRF1 IL10RA TAPBP CDKN1A IFNAR1 C5AR1 FPR1 SLC31A2 LCP2 PIK3R5 CYBB IRF7 NMI BEST1 BST2 TNFRSF1B CD48 EIF2AK2 TLR1
Inflammatory	HALLMARK_INFLAMMATORY_RESPONSE	NK_CD16hi	1.42800022848004e-4	0.00809286674940413	-0.421922299142911	-1.88102239341823	4	82	IRF1 TAPBP RELA NFKB1 OSM GPR183 SELL RHOG PTGER4 KLF6 LTA IL18R1 GPR132 ATP2B1 CCL5 PDE4B LDLR BTG2 GCH1 IL2RB CD69 IL15RA CYBB IRF7 EIF2AK2 IL18RAP NAMPT ICAM1 IFITM1 NMUR1
Inflammatory	HALLMARK_INFLAMMATORY_RESPONSE	NK_CD56hiCD16lo	4.40276493638005e-5	0.00625192620965967	-0.497887079488057	-2.1531395768984	0	55	PTGER4 BST2 GNAI3 IFITM1 IRF1 RGS1 IRF7 EIF2AK2 TAPBP ATP2B1 IL2RB PDE4B LY6E NFKB1 IL18RAP CD82 TNFRSF1B ICAM1 RHOG SELL CCL5 MYC NFKBIA PTPRE ADRM1
